entry_uuid,legend_bullet_src,entry_date,entry_text,entry_links,scrape_timestamp
922dfd4e-6244-46c7-b472-05237b157f33,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3516/1522176628/public/bulletgreen.png?1522176628', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758']","November 4, 2019","  – November 4, 2019 – Trump pulled the U.S. out of the Paris Agreement on climate change. Of the world’s 197 countries, 189 have ratified the agreement. Among the other non-signatories are Iran, Iraq, Angola, and Libya",['https://www.state.gov/on-the-u-s-withdrawal-from-the-paris-agreement/'],2020-11-06 05:56:35.783370
30a56149-da90-414b-abae-b6cb15134a97,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3517/1522176690/public/bulletyellow.png?1522176690'],"January 12, 2019","  – January 12, 2019 – Trump met with Russian President Vladimir Putin five times over the course of two years, but no detailed record of the conversations exist — even in classified files. The Washington Post reported that Trump went to “extraordinary lengths” to conceal what the two leaders discussed.",['https://www.washingtonpost.com/world/national-security/trump-has-concealed-details-of-his-face-to-face-encounters-with-putin-from-senior-officials-in-administration/2019/01/12/65f6686c-1434-11e9-b6ad-9cfd62dbb0a8_story.html'],2020-11-06 05:56:35.783716
3be77fe2-3675-4501-952c-b4e4cfe0e64d,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"February 8, 2017"," – February 8, 2017 – President Trump used Twitter to lash out at Nordstrom for its decision to stop carrying his daughter’s retail brand. He tweeted about the company, “My daughter Ivanka has been treated so unfairly.” ",['https://twitter.com/realdonaldtrump/status/829356871848951809?lang=en'],2020-11-06 05:56:35.784008
6de28f3a-f014-4ed7-9747-8cb1cccef347,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"September 29, 2020"," – September 29, 2020 – The White House contacted Amy Coney Barrett about being a Supreme Court nominee only a day after Justice Ruth Bader Ginsburg died on September 18. On September 21, Barrett accepted Trump’s offer to be the nominee, four days before Ginsburg was to lie in state in the U.S. Capitol.",['https://apnews.com/article/election-2020-virus-outbreak-donald-trump-ruth-bader-ginsburg-amy-coney-barrett-4b50c5a95588ab80d88dbe0803a3a729'],2020-11-06 05:56:35.784341
981495eb-cae3-46fe-b97d-7bf15781811c,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"April 5, 2020"," – April 5, 2020 – The U.S. stockpiled 29 million hydroxychloroquine pills, even though health experts doubted its efficacy and warned about its dangerous side effects. Trump pushed for hydroxychloroquine as a treatment for COVID-19. “What do I know?” he said at a news briefing. “I’m not a doctor. But I have common sense.” ",['https://www.marketwatch.com/story/trump-again-touts-unproven-drug-to-treat-coronavirus-what-do-you-have-to-lose-2020-04-05'],2020-11-06 05:56:35.785038
9c1d952e-57c8-45a2-95dd-4b41764e6525,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3519/1522176814/public/bulletpink.png?1522176814'],"March 14, 2017"," – March 14, 2017 – Donald Trump wrote off $100 million dollars in losses on his leaked 2005 return. He paid $38 million in taxes on a reported $150 million income. This is an effective tax rate of around 25%. This is the same rate as, or even less than, that of individuals making between $30,000 and $100,000 per year. During the 2016 debates, Trump had bragged about not paying taxes, saying, “That makes me smart.” ","['https://www.nytimes.com/2017/03/14/us/politics/donald-trump-taxes.html', 'http://www.msnbc.com/sites/msnbc/files/trump2005tax.pdf', 'https://www.nerdwallet.com/blog/taxes/federal-income-tax-brackets/', 'https://www.cnbc.com/2016/09/26/trump-brags-about-not-paying-taxes-that-makes-me-smart.html']",2020-11-06 05:56:35.785823
55ac90f3-86d7-4f8f-9481-833d77596690,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"July 9, 2020"," – July 9, 2020 – Michael Cohen, Trump’s former lawyer who was serving his sentence under home confinement — due to the pandemic — was ordered back to prison. Cohen, who had pleaded guilty to financial crimes and campaign finance violations, had “refused the conditions of his home confinement,” the federal Bureau of Prisons said.",['https://www.nytimes.com/2020/07/09/nyregion/michael-cohen-arrested.html'],2020-11-06 05:56:35.786185
c0fe936e-6194-463a-b001-a3fbbf970d0f,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"September 15, 2020"," – September 15, 2020 – During an ABC News town hall, Trump maintained that the coronavirus would “disappear.” Apparently referring to “herd immunity,” the president said, “You’ll develop, you’ll develop herd — like a herd mentality. It’s going to be, it’s going to be herd-developed, and that’s going to happen.” Trump also faulted Biden for not instituting a national mandate on masks. Biden, however, does not hold public office.","['https://thehill.com/homenews/administration/516618-trump-defends-claim-coronavirus-will-disappear-citing-herd-mentality', 'https://www.nytimes.com/live/2020/09/15/us/trump-vs-biden#trump-blames-biden-who-does-not-hold-any-office-for-not-instituting-a-national-mask-mandate']",2020-11-06 05:56:35.786581
e6e9d186-5a24-47fd-b9b0-55a859c7d06c,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3509/1521729073/original/bullet.png?1521729073']","February 12, 2018","  – February 12, 2018 – The Department of Education announced it would no longer investigate claims of discrimination from transgender students regarding bathrooms in schools. ",['https://www.thedailybeast.com/trumps-education-dept-will-reject-transgender-students-bathroom-complaints'],2020-11-06 05:56:35.786928
4115987d-a0a8-4c05-b169-aa25f17c9d50,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563']","July 10, 2020","  – July 10, 2020 – Without elaborating on what he wrote in two tweets, Trump said he was ordering the Treasury Department to “re-examine” the tax-exempt status of schools. “Too many Universities and School Systems are about Radical Left Indoctrination, not Education,” he wrote. “Therefore, I am telling the Treasury Department to re-examine their Tax-Exempt Status…… and/or Funding, which will be taken away if this Propaganda or Act Against Public Policy continues. Our children must be Educated, not Indoctrinated!”",['https://www.politico.com/news/2020/07/10/trump-threatens-schools-colleges-356294'],2020-11-06 05:56:35.787292
376fc423-41ca-4708-9708-ce70ca363c0c,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"October 5, 2017"," – October 5, 2017 – Treasury Secretary Steven Mnuchin spent $811,797.81 to make seven trips using military aircraft. While the Office of the Inspector General said this did not break any laws explicitly, Mnuchin failed to provide justification for his spending. Earlier in the year, he had placed a formal request for a military plane to escort he and his new wife on their honeymoon. While his request was denied, he has had other lavish requests granted, including one flight to Miami which cost taxpayers $40,000. Typically, government employees are encouraged to book commercial travel and file for reimbursement. Had he followed protocol, that same flight to Miami would have cost taxpayers about $700. ","['https://www.politico.com/story/2017/10/05/steven-mnuchin-treasury-plane-travel-243513', 'https://www.vanityfair.com/news/2017/09/steven-mnuchin-honeymoon-plane']",2020-11-06 05:56:35.787984
f9391ced-fc58-4664-a954-d6806c4b5044,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"August 8, 2017"," – August 8, 2017 – Donald Trump promised to unleash “fire and fury like the world has never seen” if North Korea threatened the United States with nuclear action. Trump delivered his warning of catastrophic nuclear action after Kim Jong-un’s regime successfully tested an intercontinental ballistic missile with a range capable of reaching the continental United States. Secretary of State Rex Tillerson attempted to downplay Trump’s bellicosity, saying, “I think Americans should sleep well at night, and have no concerns about this particular rhetoric of the last few days.” ",['https://www.nytimes.com/2017/08/08/world/asia/north-korea-un-sanctions-nuclear-missile-united-nations.html'],2020-11-06 05:56:35.788334
fa9be53f-3b83-4901-bfca-cabeee5e85e4,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"September 15, 2017"," – September 15, 2017 – Following a terrorist attack on the London subway, Donald Trump responded to the event by propping up his travel ban. He also falsely suggested in a series of tweets that authorities had identified those responsible, and that those people had recruited others online. British Prime Minister Theresa May rebuked Trump’s speculative claims.","['https://twitter.com/realDonaldTrump/status/908642277987356673?ref_src=twsrc%255Etfw&ref_url=https%253A%252F%252Fwww.cnn.com%252F2017%252F09%252F15%252Fpolitics%252Fdonald-trump-london-terrorist-attack%252Findex.html', 'https://twitter.com/realDonaldTrump/status/908643633901039617?ref_src=twsrc%255Etfw&ref_url=https%253A%252F%252Fwww.cnn.com%252F2017%252F09%252F15%252Fpolitics%252Fdonald-trump-london-terrorist-attack%252Findex.html', 'https://twitter.com/realDonaldTrump/status/908645126146265090?ref_src=twsrc%255Etfw&ref_url=https%253A%252F%252Fwww.cnn.com%252F2017%252F09%252F15%252Fpolitics%252Fdonald-trump-london-terrorist-attack%252Findex.html', 'https://www.theguardian.com/uk-news/live/2017/sep/15/parsons-green-tube-explosion-closes-london-district-line-live-updates']",2020-11-06 05:56:35.788906
7e2afe16-d860-4a19-986b-ad6d2428138c,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758']","April 30, 2020 ","  – April 30, 2020  – Trump administration officials put pressure on U.S. spy agencies to dig up evidence that the coronavirus originated in a lab in Wuhan, China — a theory that was widely discredited. The strategy was part of Trump’s attempt to blame China for what he continued to call the “Chinese virus.” ",['https://www.nytimes.com/2020/04/30/us/politics/trump-administration-intelligence-coronavirus-china.html?referringSource=articleShare'],2020-11-06 05:56:35.789280
cd5fbd89-48d5-49a9-bec3-bcc5f9148003,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"September 14, 2020"," – September 14, 2020 – Michael Caputo, the top communications official at the Department of Health and Human Services, falsely accused CDC scientists of “sedition.” Speaking in a Facebook Live event, he said, “there are hit squads being trained all over this country” to keep Trump from winning a second term. “You understand that they’re going to have to kill me, and unfortunately, I think that’s where this is going.”",['https://www.nytimes.com/2020/09/14/us/politics/caputo-virus.html'],2020-11-06 05:56:35.789749
8920fee2-0506-4446-8b87-e1ceb99acc16,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"September 22, 2020","  – September 22, 2020 – As the nation’s death toll from the coronavirus reached 200,000 people, Trump declared at a rally in Ohio that the virus “affects virtually nobody.”",['https://www.nytimes.com/2020/09/22/us/politics/trump-coronavirus-virtually-nobody.html'],2020-11-06 05:56:35.790212
