entry_uuid,categories,entry_date,entry_date_dt,entry_text_split,scrape_timestamp
bf3c8c82-6a0f-44e3-8a44-bd45bea383e2,['Policy'],"February 27, 2017",2017-02-27 00:00:00,"In his first budget proposal, Donald Trump boosted defense and security spending by $54 billion. He proposed slashing the budget for non-defense spending in areas like education, science, poverty programs, and environmental protection by almost the same amount.",2020-11-05 02:35:36.459677
96d0abe9-251b-42d3-a37e-ce508073c123,['Environment'],"August 12, 2019",2019-08-12 00:00:00,"The Trump administration significantly weakened the Endangered Species Act, signed in 1973 by Republican Richard Nixon. The adjustment allows economic assessment to factor into the protection of a species. It also removed the blanket rule that requires the same treatment for threatened species as endangered species.",2020-11-05 02:35:36.459927
7380f967-ba31-48d2-abd4-a837b1e04a4b,"['White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia', 'Public Statements / Tweets']","June 29, 2020",2020-06-29 00:00:00,"Trump retweeted a video of a white couple threatening peaceful protesters outside their St. Louis mansion. The man brandished a semi-automatic rifle, and the woman pointed a handgun at the crowd.",2020-11-05 02:35:36.460217
1a9c62be-1b8e-4425-aab8-ba2a020ed6d8,"['Environment', 'Trump Staff & Administration']","May 15, 2019",2019-05-15 00:00:00,"The Federal Register published safety rule changes that loosened an Obama-era restriction on offshore drilling. The safety regulation was enacted after the deadly 2010 Deepwater Horizon explosion in the Gulf of Mexico. The changes meant a savings of hundreds of millions of dollars for oil companies, which donated large amounts of money to Trump’s re-election campaign.",2020-11-05 02:35:36.460638
7fedc27d-0487-44a5-81e4-a10d6d875370,['Trump Staff & Administration'],"October 19, 2017",2017-10-19 00:00:00,"During a security conference, CIA Director Mike Pompeo said, “The intelligence community’s assessment is that the Russian meddling that took place did not affect the outcome of the election.” This was false. The report Pompeo referenced concluded that Russian meddling had occurred, but did not speculate on whether that interference had altered the course of the election or not.",2020-11-05 02:35:36.460940
56fa67ca-1cd5-4244-890d-81419865ac6b,['Trump Staff & Administration'],"July 31, 2017",2017-07-31 00:00:00,New White House Chief of Staff John Kelly fired Anthony Scaramucci ten days into Scaramucci’s tenure as communications director.,2020-11-05 02:35:36.461190
ee3e0d5d-f878-40a8-b263-ea8a51b18835,"['Policy', 'Environment']","June 1, 2017",2017-06-01 00:00:00,"Donald Trump withdrew the United States from the Paris Agreement, saying the global climate accord would “undermine our economy.” Signatories of the global pact promised to lower greenhouse gas emissions, in an international effort to keep global temperature below two degrees Celsius over the planet’s pre-industrial levels. Besides Nicaragua, which eventually signed, the United States and Syria were the only countries to reject the agreement.",2020-11-05 02:35:36.461623
8e1fecd7-5042-4175-b8ab-f1d07345abe2,['Trump Staff & Administration'],"October 17, 2019 ",2019-10-17 00:00:00,White House acting Chief of Staff Mick Mulvaney announced that one of Trump’s golf resorts would host the annual G7 summit in June 2020. The move was swiftly condemned as an attempt on Trump’s part to profit from the presidency.,2020-11-05 02:35:36.461914
ed18aee6-5433-47b1-bdc6-379464b1de46,"['Policy', 'Public Statements / Tweets']","May 22, 2020",2020-05-22 00:00:00,"Calling houses of worship “essential,” Trump told governors to reopen them, despite the pandemic. It was not certain if Trump had that power. Nevertheless, he said of the governors, “If there’s any question, they’re going to have to call me, but they are not going to be successful in that call.”",2020-11-05 02:35:36.462206
b9c543b7-e492-488b-89ed-2e37f3178eb6,['Public Statements / Tweets']," June 30, 2017",2017-06-30 00:00:00,"Referring to the House’s passage of a second repeal-and-replace bill, Donald Trump tweeted, “If Republican Senators are unable to pass what they are working on now, they should immediately REPEAL, and then REPLACE at a later date!” If Obamacare were repealed without an alternative to replace it, 32 million Americans would lose health care coverage.",2020-11-05 02:35:36.462570
1c53c2f3-c505-4312-9107-e1fb2baac94f,"['Trump Staff & Administration', 'Environment']","November 2, 2017",2017-11-02 00:00:00,"In a statement during the NBC television program Meet the Press, Energy Secretary Rick Perry seemed to suggest that fossil fuels could lower rates of sexual assault. Perry asserted that Africa lacked access to electric light, and said, “But also from the standpoint of sexual assault. When the lights are on, when you have light that shines, the righteousness, if you will on those types of acts. [sic]”",2020-11-05 02:35:36.462935
77592785-2c63-4b00-a18f-8dd995ad15db,['Trump Staff & Administration'],"April 8, 2017",2017-04-08 00:00:00,A U.S. Navy strike group moved in range of the Korean Peninsula as a show of military force. The gesture further escalated tensions bordering on brinkmanship between Donald Trump and North Korea leader Kim Jong-Un.,2020-11-05 02:35:36.463184
f671e1c7-1a79-431c-8863-cf2ee79c4dd3,['Trump Family Business Dealings'],April 21 ,2020-04-21 00:00:00,"Suffering from a sharp decline in business, like all hotels across the nation, Trump International Hotel in Washington, D.C., asked for a break on its lease payments — from the Trump administration. Trump’s business also asked Florida’s Palm Beach County if it was required to continue making $88,000 monthly lease payments for the Trump International Golf Club.",2020-11-05 02:35:36.463432
bef25cbd-088f-40ab-932f-418863a29fce,['Environment'],"March 8, 2019",2019-03-08 00:00:00,"Trump officially nominated David Bernhardt to be Secretary of the Interior, a role responsible for the management and conservation of federal land and natural resources. A former oil lobbyist, Bernhardt played a key role in rolling back the protection of endangered species.",2020-11-05 02:35:36.463724
d5eb4a60-ffc8-4850-8926-865cd65a5ef2,['Public Statements / Tweets'],"June 16, 2017",2017-06-16 00:00:00,"Responding to special counsel Robert Mueller’s ongoing investigation into Russian meddling in the 2016 election, Donald Trump tweeted, “I am being investigated for firing the FBI Director by the man who told me to fire the FBI Director! Witch Hunt”. “The man” referenced here is Deputy Attorney General Rod Rosenstein, who appointed Mueller to lead the Russia investigation and also issued a memo recommending former FBI Director James Comey’s firing.",2020-11-05 02:35:36.464129
e00d3537-34bc-4b9b-b6e1-f72c0d805ac9,"['Public Statements / Tweets', 'Trump Staff & Administration']","October 29, 2020",2020-10-29 00:00:00,"Two people who were at a Trump rally in North Carolina tested positive for the coronavirus. Thousands attended the outdoor gathering at Gastonia Municipal Airport on October 21. Rallygoers stood shoulder to shoulder, and few wore masks. “This is one hell of a big crowd,” Trump said, praising his supporters. On October 28, North Carolina broke its record for new COVID-19 cases: 2,885 in one day.",2020-11-05 02:35:36.464570
7bdebc19-35dc-45f5-96da-2ed237bd7ce9,"['Public Statements / Tweets', 'Policy']","May 30, 2019",2019-05-30 00:00:00,"Trump threatened to impose a five percent tariff on all goods coming into the United States from Mexico — “until such time as illegal migrants coming through Mexico, and into our Country, STOP.”",2020-11-05 02:35:36.464949
533459f3-1ac1-4565-9892-c405b820fcee,"['Public Statements / Tweets', 'Trump Staff & Administration']","July 25, 2017",2017-07-25 00:00:00,"Donald Trump targeted both Jeff Sessions, the U.S. attorney general and a member of his own administration, as well as his campaign opponent Hillary Clinton, by tweeting, “Attorney General Jeff Sessions has taken a VERY weak position on Hillary Clinton crimes (where are E-mails & DNC server) & Intel leakers!”",2020-11-05 02:35:36.465457
8d649c5e-d109-4f8b-bd2b-891b3de50199,['Policy'],"March 28, 2017",2017-03-28 00:00:00,"Donald Trump signed a bill that killed the Fair Pay and Safe Workplaces regulation. Signed by Barack Obama, the legislation protected workers against serious safety hazards and labor law violations in any government contract above $500,000.",2020-11-05 02:35:36.465723
b88b5e02-f319-4e8f-bf2b-5a276c181ab0,['Trump Staff & Administration'],"March 6, 2018",2018-03-06 00:00:00,"Chief Economic Advisor Gary Cohn resigned from the Trump Administration. Though no explicit reason was given for Cohn’s departure, Trump had ignored Cohn’s long-standing advice against raising steel and aluminum tariffs earlier in the week, causing many to speculate this was the impetus for Cohn’s exit.",2020-11-05 02:35:36.465982
6dddecc2-7c87-4961-844e-85a6dfa4559f,['Policy'],"June 16, 2017",2017-06-16 00:00:00,"In another rollback of a signature policy from the Obama administration, Donald Trump partially reversed Barack Obama’s effort to open diplomatic ties with the Cuba. Obama’s policy allowed American businesses and travelers to interact with Cuba for the first time in decades. Trump’s changes would “enforce the ban on tourism, enforce the embargo,” in response to what he called “the last administration’s completely one-sided deal with Cuba.”",2020-11-05 02:35:36.466238
532f27c0-8340-4973-a37d-a863e35ff5dc,['Trump Staff & Administration'],"February 24, 2017",2017-02-24 00:00:00,"After Donald Trump’s election, Republican lawmakers in 18 states proposed new legislation intended to curb mass protests. Among these were increased consequences for protests blocking roadways, new punishments for any demonstrators wearing a mask, and, in Arizona, a law which would allow the state to seize the assets of any person attending a protest which later turned violent.",2020-11-05 02:35:36.466528
891cd4d3-3197-46ba-b128-3acea908a9c9,['Policy'],"December 22, 2017",2017-12-22 00:00:00,"Donald Trump signed the Tax Cuts and Jobs Act into law. The legislation, which costs $1.5 trillion, cut the corporate tax rate to its lowest point since 1939, temporarily lowered tax rates for individuals, and repealed the Affordable Care Act’s individual mandate. While economists were split, often along party lines, about the effect of the tax cut, Goldman Sachs’ chief United States political economist, Alec Phillips, said, “We note the effect in 2020 and beyond looks to be minimal and could actually be slightly negative.”",2020-11-05 02:35:36.466787
